ID_SAEB;ID_REGIAO;ID_UF;ID_MUNICIPIO;ID_AREA;ID_ESCOLA;IN_PUBLICA;ID_LOCALIZACAO;ID_TURMA;ID_SERIE;ID_ALUNO;IN_SITUACAO_CENSO;IN_PREENCHIMENTO_LP;IN_PREENCHIMENTO_MT;IN_PREENCHIMENTO_CH;IN_PREENCHIMENTO_CN;IN_PRESENCA_LP;IN_PRESENCA_MT;IN_PRESENCA_CH;IN_PRESENCA_CN;ID_CADERNO_LP;ID_BLOCO_1_LP;ID_BLOCO_2_LP;ID_CADERNO_MT;ID_BLOCO_1_MT;ID_BLOCO_2_MT;ID_CADERNO_CH;ID_BLOCO_1_CH;ID_BLOCO_2_CH;NU_BLOCO_1_ABERTA_CH;NU_BLOCO_2_ABERTA_CH;ID_CADERNO_CN;ID_BLOCO_1_CN;ID_BLOCO_2_CN;ID_BLOCO_3_CN;NU_BLOCO_1_ABERTA_CN;NU_BLOCO_2_ABERTA_CN;TX_RESP_BLOCO1_LP;TX_RESP_BLOCO2_LP;TX_RESP_BLOCO1_MT;TX_RESP_BLOCO2_MT;TX_RESP_BLOCO1_CH;TX_RESP_BLOCO2_CH;CO_CONCEITO_Q1_CH;CO_CONCEITO_Q2_CH;TX_RESP_BLOCO1_CN;TX_RESP_BLOCO2_CN;TX_RESP_BLOCO3_CN;CO_CONCEITO_Q1_CN;CO_CONCEITO_Q2_CN;IN_PROFICIENCIA_LP;IN_PROFICIENCIA_MT;IN_PROFICIENCIA_CH;IN_PROFICIENCIA_CN;IN_AMOSTRA;ESTRATO;ESTRATO_CIENCIAS;PESO_ALUNO_LP;PROFICIENCIA_LP;ERRO_PADRAO_LP;PROFICIENCIA_LP_SAEB;ERRO_PADRAO_LP_SAEB;PESO_ALUNO_MT;PROFICIENCIA_MT;ERRO_PADRAO_MT;PROFICIENCIA_MT_SAEB;ERRO_PADRAO_MT_SAEB;PESO_ALUNO_CH;PROFICIENCIA_CH;ERRO_PADRAO_CH;PROFICIENCIA_CH_SAEB;ERRO_PADRAO_CH_SAEB;PESO_ALUNO_CN;PROFICIENCIA_CN;ERRO_PADRAO_CN;PROFICIENCIA_CN_SAEB;ERRO_PADRAO_CN_SAEB;IN_PREENCHIMENTO_QUESTIONARIO;IN_INSE;INSE_ALUNO;NU_TIPO_NIVEL_INSE;PESO_ALUNO_INSE;TX_RESP_Q01;TX_RESP_Q02;TX_RESP_Q03;TX_RESP_Q04;TX_RESP_Q05a;TX_RESP_Q05b;TX_RESP_Q05c;TX_RESP_Q06;TX_RESP_Q07a;TX_RESP_Q07b;TX_RESP_Q07c;TX_RESP_Q07d;TX_RESP_Q07e;TX_RESP_Q08;TX_RESP_Q09;TX_RESP_Q10a;TX_RESP_Q10b;TX_RESP_Q10c;TX_RESP_Q10d;TX_RESP_Q10e;TX_RESP_Q10f;TX_RESP_Q11a;TX_RESP_Q11b;TX_RESP_Q11c;TX_RESP_Q12a;TX_RESP_Q12b;TX_RESP_Q12c;TX_RESP_Q12d;TX_RESP_Q12e;TX_RESP_Q12f;TX_RESP_Q12g;TX_RESP_Q13a;TX_RESP_Q13b;TX_RESP_Q13c;TX_RESP_Q13d;TX_RESP_Q13e;TX_RESP_Q13f;TX_RESP_Q13g;TX_RESP_Q13h;TX_RESP_Q13i;TX_RESP_Q14;TX_RESP_Q15a;TX_RESP_Q15b;TX_RESP_Q16;TX_RESP_Q17;TX_RESP_Q18;TX_RESP_Q19;TX_RESP_Q20;TX_RESP_Q21a;TX_RESP_Q21b;TX_RESP_Q21c;TX_RESP_Q21d;TX_RESP_Q21e;TX_RESP_Q22a;TX_RESP_Q22b;TX_RESP_Q22c;TX_RESP_Q22d;TX_RESP_Q22e;TX_RESP_Q22f;TX_RESP_Q22g;TX_RESP_Q22h;TX_RESP_Q23a;TX_RESP_Q23b;TX_RESP_Q23c;TX_RESP_Q23d;TX_RESP_Q23e;TX_RESP_Q23f;TX_RESP_Q23g;TX_RESP_Q23h;TX_RESP_Q23i
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433681;1;1;1;;;1;1;;;16;2;5;16;2;5;;;;;;;;;;;;AABBAAAA*.D;AADCCAABDCD;AADDCCCBDDA;BACACABBDDD;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;-2267533;453879;125058972;2500572;1,15522E+15;-160937;429889;160012945;24027497;;;;;;;;;;;1;1;64;7;11552194917;A;B;A;C;A;A;A;C;B;B;.;.;B;F;F;B;C;C;C;C;C;A;A;A;C;C;D;D;C;B;D;B;B;A;A;B;B;B;B;B;A;B;A;D;A;A;.;A;D;A;D;A;D;A;A;A;D;A;A;A;A;B;B;C;C;B;B;B;B;B
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433682;1;1;1;;;1;1;;;17;3;6;17;3;6;;;;;;;;;;;;CAACCAABDAD;AADBDBACAAA;BCAADCACBCD;DCBBCDCBAAC;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;-1581052;418114;162879519;23035306;1,15522E+15;-1525899;441422;164678334;24672103;;;;;;;;;;;1;1;633;7;11552194917;B;B;A;C;A;A;A;B;B;A;A;A;B;D;B;C;C;C;C;C;C;B;A;B;B;D;D;D;C;C;D;B;B;B;B;B;B;B;A;B;A;A;A;F;C;C;A;A;*;D;.;A;D;C;A;A;A;D;A;A;A;B;A;*;A;C;.;A;B;A
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433683;1;0;0;;;0;0;;;19;5;1;19;5;1;;;;;;;;;;;;...........;...........;...........;...........;;;;;;;;;;0;0;;;0;632217031;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433684;1;1;1;;;1;1;;;16;2;5;16;2;5;;;;;;;;;;;;AABCDBCAADA;CABDDCDABAD;DCCDCACBBBC;DACDDCABBDA;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;-717596;301732;210450213;16623431;1,15522E+15;-215189;384597;237936967;21496022;;;;;;;;;;;1;1;511;5;11552194917;A;B;A;C;A;A;A;C;B;B;A;A;B;F;F;B;B;C;C;C;B;A;A;B;B;B;D;B;C;B;D;B;B;A;A;B;A;B;B;A;A;A;A;A;A;A;A;A;B;A;B;A;D;B;C;B;A;D;A;C;A;D;B;A;C;B;D;A;A;A
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433685;1;0;0;;;0;0;;;17;3;6;17;3;6;;;;;;;;;;;;...........;...........;...........;...........;;;;;;;;;;0;0;;;0;632217031;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433912;1;1;1;;;1;1;;;3;3;4;3;3;4;;;;;;;;;;;;CBDCBACDACB;CABBDBBADDA;BCBBABADBBB;BCADBDCBCBD;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;-212686;342938;238267403;18893608;1,15522E+15;-430318;356789;225912906;19941768;;;;;;;;;;;1;1;479;4;11552194917;B;B;A;C;A;A;A;C;B;B;A;A;B;C;C;C;C;C;C;C;C;B;B;B;B;B;D;B;B;B;C;B;B;B;A;B;A;B;A;B;A;A;A;F;B;A;A;A;B;B;D;A;B;B;C;A;A;D;A;A;A;B;A;A;C;C;C;A;A;A
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433913;1;1;1;;;1;1;;;9;2;4;9;2;4;;;;;;;;;;;;DABCDBCAACA;CACBDBABDDA;CACDCABDBCD;ACBCBDBBCBB;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;215653;396788;261866039;21860385;1,15522E+15;225099;35914;262545688;20073171;;;;;;;;;;;1;1;578;6;11552194917;B;B;A;C;A;A;A;B;B;B;.;.;B;E;F;C;B;C;C;C;B;A;A;A;B;B;D;B;D;B;C;B;B;A;B;B;B;B;B;B;A;B;A;D;B;A;A;A;C;A;B;.;D;D;A;A;A;D;A;A;A;B;B;C;C;D;B;A;B;A
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433914;1;1;1;;;1;1;;;20;6;2;20;6;2;;;;;;;;;;;;BD*.DBCBDDA;DDBBDBCAACC;BAADACCDBAC;AACDCABDBCA;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;-305643;325662;233146089;17941815;1,15522E+15;57519;32036;253179252;17905666;;;;;;;;;;;1;1;48;4;11552194917;A;B;A;C;A;A;A;D;A;B;B;A;A;D;F;A;A;C;A;C;A;B;B;B;B;A;C;D;B;B;D;B;B;A;A;A;A;B;A;B;A;A;A;B;B;A;A;A;B;A;C;A;D;D;B;A;C;D;A;C;A;B;B;B;C;D;A;B;B;B
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433915;1;1;1;;;1;1;;;5;5;6;5;5;6;;;;;;;;;;;;DCCADCBBDBC;ABDACADCBDB;CAABBAAABAA;CDBDCBCCBCD;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;-1563684;344242;16383638;18965449;1,15522E+15;-1515117;505435;165280965;28249939;;;;;;;;;;;1;1;478;4;11552194917;B;C;A;A;A;A;A;D;B;B;A;A;B;F;F;C;C;B;C;C;A;A;A;B;B;A;C;B;B;B;D;B;A;A;B;B;A;B;B;B;A;A;A;B;C;A;B;A;B;A;C;A;A;D;A;A;A;D;A;A;A;C;A;A;A;A;C;B;A;A
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433916;1;1;1;;;1;1;;;2;2;3;2;2;3;;;;;;;;;;;;CDABBDBACDA;CDBBBDBDBAB;ACBACDDCDDB;CDACBDCDACD;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;-1743186;400688;153947011;22075249;1,15522E+15;-2239432;481697;124797313;26923167;;;;;;;;;;;1;1;434;3;11552194917;A;C;A;B;A;A;A;E;B;A;B;A;B;F;F;.;A;B;B;C;A;*;B;B;B;A;D;.;A;D;.;*;B;.;B;A;A;A;B;A;C;A;A;A;.;A;B;A;D;A;D;A;D;D;A;A;A;A;A;A;A;B;A;D;*;.;A;.;A;A
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433917;1;1;1;;;1;1;;;12;5;7;12;5;7;;;;;;;;;;;;DAAADCBCBAA;BADCCBBDACA;AAADBAABDBC;ADDDDCCDCDA;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;-1461412;351573;169470888;19369339;1,15522E+15;-1475999;436597;167467361;24402423;;;;;;;;;;;1;1;457;4;11552194917;B;C;A;C;A;A;A;D;B;A;A;A;B;F;F;*;C;C;.;.;B;A;A;B;*;B;B;B;B;.;.;*;B;B;B;.;A;B;A;B;A;A;A;A;B;A;A;A;B;A;C;A;D;B;A;A;A;D;A;A;A;A;A;B;A;A;A;A;A;A
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433918;1;0;0;;;0;0;;;1;1;2;1;1;2;;;;;;;;;;;;...........;...........;...........;...........;;;;;;;;;;0;0;;;0;632217031;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433919;1;1;1;;;1;1;;;8;1;3;8;1;3;;;;;;;;;;;;DBDCACCABBC;CAACCCDACDB;DACADADADDC;BAADCBCADAB;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;-13487;341598;175680572;18819783;1,15522E+15;-1606508;458097;160172909;25604108;;;;;;;;;;;1;1;558;6;11552194917;B;B;A;B;A;A;A;C;B;B;B;A;B;E;F;C;C;C;C;C;C;B;B;B;B;A;C;B;C;B;D;B;B;B;B;B;B;B;B;B;A;A;A;F;B;A;A;A;B;A;D;A;C;*;.;A;A;D;A;C;A;B;A;A;C;B;.;A;A;A
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433920;1;1;1;;;1;1;;;10;3;5;10;3;5;;;;;;;;;;;;CABCBADADCB;CADDDDBBAAA;ADBAABACABB;DCDBDCDBBDD;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;-288976;363389;23406433;20020322;1,15522E+15;506558;364116;278277087;20351291;;;;;;;;;;;1;1;417;3;11552194917;A;B;A;A;A;A;A;D;B;B;A;A;B;F;C;B;C;C;C;C;C;A;A;B;C;A;C;B;B;A;C;B;B;B;A;B;A;B;A;A;A;A;A;B;B;A;A;A;B;A;D;A;C;B;A;A;A;D;A;A;A;A;A;A;B;B;A;A;A;A
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433921;1;1;1;;;1;1;;;13;6;1;13;6;1;;;;;;;;;;;;BADADBAAAAA;DBBCCBADBBA;CAACAACADDA;DBADBBAACBB;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;-866276;318086;202258932;17524427;1,15522E+15;-1230889;43074;181167129;24075061;;;;;;;;;;;1;1;435;3;11552194917;B;B;A;B;A;A;A;E;B;A;.;.;B;C;F;*;B;B;C;C;C;B;B;B;C;A;D;B;B;A;C;B;B;A;B;B;A;B;A;A;C;A;A;B;D;A;A;A;B;A;C;A;D;C;B;A;A;D;A;C;A;B;B;C;C;.;B;B;A;A
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433983;1;1;1;;;1;1;;;4;4;5;4;4;5;;;;;;;;;;;;CADBDBBADDA;CADDDCBBADC;BCACBDBBDDD;CADBDCABADA;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;291088;423868;266022007;23352314;1,15522E+15;567066;35429;28165902;19802093;;;;;;;;;;;1;1;6;7;11552194917;B;B;A;A;A;A;A;C;B;B;.;.;B;B;D;C;C;C;C;C;B;B;B;B;C;C;D;C;B;B;D;B;B;B;B;B;B;B;B;B;A;A;A;F;B;A;A;A;C;A;C;A;C;D;A;A;A;C;A;A;A;A;B;A;B;D;A;A;A;A
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433984;1;1;1;;;1;1;;;21;7;3;21;7;3;;;;;;;;;;;;BADADBAABAA;CACCBAACBAA;BDDDAAACCAC;BDABDBAABBB;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;-976985;342858;196159601;188892;1,15522E+15;-750066;419675;208041446;23456613;;;;;;;;;;;1;1;636;7;11552194917;A;B;A;C;A;A;A;E;B;A;B;.;B;E;F;*;*;C;C;C;C;B;B;B;B;C;D;D;D;B;D;B;B;A;B;B;A;B;B;B;A;B;A;B;A;A;A;A;A;A;A;A;D;B;A;A;A;D;A;A;A;A;A;A;D;A;D;A;A;A
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433985;1;0;0;;;0;0;;;14;7;2;14;7;2;;;;;;;;;;;;...........;...........;...........;...........;;;;;;;;;;0;0;;;0;632217031;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433986;1;1;1;;;1;1;;;15;1;4;15;1;4;;;;;;;;;;;;DADCDDAACCB;BBDDABAADCA;DDBCDABBBDC;BBADACBBBCB;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;-1186307;335997;184627348;18511205;1,15522E+15;-1294082;421633;177635126;2356605;;;;;;;;;;;1;1;42;3;11552194917;C;B;A;D;A;A;A;A;B;A;A;A;A;D;A;A;B;C;A;C;B;B;A;B;B;A;B;B;B;*;.;A;B;A;B;B;A;B;A;B;A;A;A;A;B;A;A;A;A;B;A;A;D;A;A;A;A;D;A;A;A;B;B;B;C;A;C;B;A;A
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433987;1;1;1;;;1;1;;;15;1;4;15;1;4;;;;;;;;;;;;ACBDCCABBAB;CABBDCCBABC;CCAADABCBCC;BAACBDABABD;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;-18081;404521;150370681;22286422;1,15522E+15;-847375;429496;20260262;24005531;;;;;;;;;;;1;1;578;6;11552194917;C;C;A;C;A;A;A;D;B;B;A;A;B;F;F;A;B;C;C;C;B;B;A;B;D;A;C;C;C;B;D;B;B;A;B;B;B;B;B;B;A;A;B;B;B;B;B;B;A;A;A;A;A;B;A;A;A;D;A;A;A;B;B;B;C;B;B;C;B;B
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433988;1;1;1;;;1;1;;;6;6;7;6;6;7;;;;;;;;;;;;BCDADBCBADA;BACADDCCBCA;BABBACCDBAB;CDDAAACDCDB;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;460144;402713;27533587;22186813;1,15522E+15;546453;347342;280506911;19413753;;;;;;;;;;;1;1;481;4;11552194917;A;B;A;C;A;A;A;C;B;B;A;A;B;F;F;A;A;A;B;C;B;B;B;B;B;A;C;C;B;B;D;B;B;A;A;A;B;B;B;A;A;A;A;A;B;A;A;A;A;A;C;A;D;C;A;A;A;D;A;C;A;B;B;A;C;B;C;B;B;A
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433989;1;1;1;;;1;1;;;11;4;6;11;4;6;;;;;;;;;;;;CADBABCADCA;ABDACBDAADA;CDBDBDAAACD;CACBACDBACA;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;-741786;302455;209117505;16663263;1,15522E+15;-1474723;515016;16753868;28785443;;;;;;;;;;;1;1;507;5;11552194917;B;B;A;B;A;A;A;E;B;B;A;A;B;F;F;C;C;C;C;C;B;A;A;B;C;C;C;C;B;A;C;B;B;A;B;B;A;B;.;.;C;A;A;B;D;A;A;A;B;A;D;A;C;B;B;A;A;D;A;A;A;A;A;A;D;A;A;A;A;A
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433990;1;1;1;;;1;1;;;13;6;1;13;6;1;;;;;;;;;;;;ACDAABCDBAA;CDACCABBCDD;DDABBAABCCD;DDBCDDBCDDD;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;-1505786;393439;167026176;21675878;1,15522E+15;-1476975;502287;16741281;2807399;;;;;;;;;;;1;1;499;4;11552194917;A;B;A;B;A;A;A;D;B;B;A;A;B;E;E;A;B;C;A;.;.;A;A;A;B;A;D;B;B;B;D;B;B;A;A;A;A;B;B;B;A;B;A;I;A;A;A;A;A;A;D;A;D;D;A;A;A;D;A;A;A;*;C;.;.;D;D;A;D;A
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433991;1;1;1;;;1;1;;;18;4;7;18;4;7;;;;;;;;;;;;CADBABDCADA;BACADDDCBCA;BBABBDCBCBD;ADDABDAACDB;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;-250552;362941;236181238;1999564;1,15522E+15;-772231;374675;206802593;20941458;;;;;;;;;;;1;1;483;4;11552194917;C;B;A;B;A;A;A;C;B;A;.;.;B;F;F;A;B;B;B;B;A;B;B;B;C;A;D;B;B;B;D;B;B;B;A;A;B;B;.;A;A;A;A;B;B;A;A;A;B;A;B;A;B;A;A;A;D;D;D;A;A;A;A;A;B;A;D;B;A;A
2023;1;11;6322170;2;61464014;1;1;1649175;5;49433992;1;1;1;;;1;1;;;14;7;2;14;7;2;;;;;;;;;;;;CBAADAADBAB;BBBBDBCBBDA;ADCACAABCBB;DCDDDABABCB;;;;;;;;;;1;1;;;0;632217031;;1,15522E+15;-1176552;307867;185164784;16961428;1,15522E+15;-768377;358979;207018002;20064172;;;;;;;;;;;1;1;388;2;11552194917;A;B;A;B;A;A;A;C;B;A;A;A;B;F;F;B;C;C;B;C;B;B;A;B;B;B;C;B;B;A;B;B;B;A;A;A;A;B;A;A;A;A;A;A;B;A;A;A;B;A;D;B;D;D;B;A;A;D;A;A;A;A;B;B;C;A;C;A;B;B
2023;1;11;6322170;2;61464014;1;1;1657152;5;49433686;1;1;1;;;1;1;;;1;1;2;1;1;2;;;;;;;;;;;;DDCCBCABBCB;DDBBDBCCDDA;DCBADCBBDDB;CABBCDBDBAB;;;;;;;;;;1;1;;;0;632217031;;1,10901E+15;-398909;323799;228007752;17839176;1,10901E+15;-388801;345109;228233388;19288945;;;;;;;;;;;1;1;712;8;1109010712;A;B;A;F;B;A;A;B;A;A;B;A;A;E;E;C;B;C;C;C;C;A;B;B;*;D;D;C;D;C;D;B;B;B;B;B;B;B;B;B;A;A;A;B;.;A;A;A;*;D;B;A;D;D;D;A;A;A;A;C;A;*;C;D;D;B;B;A;A;A
2023;1;11;6322170;2;61464014;1;1;1657152;5;49433687;1;0;0;;;0;0;;;11;4;6;11;4;6;;;;;;;;;;;;...........;...........;...........;...........;;;;;;;;;;0;0;;;0;632217031;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322170;2;61464014;1;1;1657152;5;49433688;1;1;1;;;1;1;;;8;1;3;8;1;3;;;;;;;;;;;;DDBCCCADACD;CBACBBDCBCB;DCBBDABCBBB;BCAADBACCBB;;;;;;;;;;1;1;;;0;632217031;;1,10901E+15;-368452;353694;22968573;19486192;1,10901E+15;-331708;323119;231424449;18059873;;;;;;;;;;;1;1;54;5;1109010712;B;B;A;C;A;A;A;B;B;B;A;A;A;F;F;A;A;C;C;C;A;A;A;B;B;B;C;B;C;B;D;A;B;A;B;B;B;B;B;B;A;A;A;B;A;A;A;A;B;C;B;B;D;D;D;A;B;C;A;D;A;A;B;C;A;C;C;A;A;A
2023;1;11;6322170;2;61464014;1;1;1657152;5;49433689;1;1;1;;;1;1;;;7;7;1;7;7;1;;;;;;;;;;;;BADADBACBCA;DDAAACAACCA;ADDACBCCCCB;DCBABBBCDBB;;;;;;;;;;1;1;;;0;632217031;;1,10901E+15;-484224;321706;223307461;17723865;1,10901E+15;8693;327717;250450253;18316866;;;;;;;;;;;1;1;413;3;1109010712;A;B;A;A;B;B;A;A;B;A;A;A;A;C;F;B;C;B;B;C;C;B;B;B;B;A;C;C;B;A;C;A;B;B;B;A;A;B;A;B;A;A;A;A;B;A;A;A;B;A;A;A;C;A;A;A;A;A;A;A;A;A;B;A;A;B;B;A;A;A
2023;1;11;6322170;2;61464014;1;1;1657152;5;49433690;1;1;1;;;1;1;;;10;3;5;10;3;5;;;;;;;;;;;;CABCACDACAD;DAADDCAADDB;CCABACADCBD;AABDBCAACCC;;;;;;;;;;1;1;;;0;632217031;;1,10901E+15;-159141;345996;162308862;19062083;1,10901E+15;-1482513;484562;167103278;27083298;;;;;;;;;;;1;1;482;4;1109010712;A;C;A;B;A;A;A;C;A;A;A;A;A;C;F;A;A;C;C;C;A;A;A;A;B;B;D;C;B;B;D;.;B;A;A;B;A;B;A;A;C;B;.;D;A;A;B;A;B;A;C;A;D;C;D;A;A;A;A;A;A;A;A;B;A;A;A;A;A;A
2023;1;11;6322170;2;61464014;1;1;1657152;5;49433691;1;1;1;;;1;1;;;9;2;4;9;2;4;;;;;;;;;;;;DBBBDBCAAAA;CADBCBAADDA;BCCCCCBDBAD;BAACBDDBABB;;;;;;;;;;1;1;;;0;632217031;;1,10901E+15;-105;351938;249979205;19389448;1,10901E+15;-595904;386897;216657919;21624574;;;;;;;;;;;1;1;509;5;1109010712;B;B;A;C;A;A;A;B;B;A;A;A;B;D;E;B;B;C;C;C;B;B;B;B;B;C;C;B;C;B;C;B;B;A;A;B;A;B;B;A;A;A;A;H;B;A;A;A;B;C;C;A;D;D;D;C;B;C;A;C;B;B;B;B;D;B;B;A;A;A
2023;1;11;6322170;2;61464014;1;1;1657152;5;49433692;1;1;1;;;1;1;;;14;7;2;14;7;2;;;;;;;;;;;;BADCDBCCDCA;DDBCDBCABAA;CDBAACAACBB;BDCDCCBDBBD;;;;;;;;;;1;1;;;0;632217031;;1,10901E+15;-556317;287183;219335616;15821877;1,10901E+15;-117948;355958;243371993;19895321;;;;;;;;;;;1;1;472;4;1109010712;A;B;A;C;A;A;A;B;B;B;A;A;B;F;F;C;B;B;B;C;A;A;A;A;B;B;D;B;B;A;D;B;B;A;A;A;A;B;B;B;A;A;A;B;B;A;A;A;B;A;B;A;C;D;D;A;B;B;B;B;B;A;A;D;A;B;A;B;A;A
2023;1;11;6322170;2;61464014;1;1;1657152;5;49433758;1;1;1;;;1;1;;;18;4;7;18;4;7;;;;;;;;;;;;AADAABADBAA;BADADDAABAC;AACDABBADAB;ADDABDCDCBB;;;;;;;;;;1;1;;;0;632217031;;1,10901E+15;-1338232;362895;176257289;19993106;1,10901E+15;-1415238;419441;170863435;23443534;;;;;;;;;;;1;1;399;2;1109010712;.;.;.;.;A;A;A;.;A;B;.;.;B;.;.;B;C;C;B;C;B;B;B;B;B;A;D;B;B;A;C;B;B;A;B;B;A;A;A;A;.;A;A;.;.;.;.;.;C;A;A;B;D;C;D;A;B;D;A;C;A;A;A;C;C;D;D;B;B;A
2023;1;11;6322170;2;61464014;1;1;1657152;5;49433759;1;0;0;;;0;0;;;2;2;3;2;2;3;;;;;;;;;;;;...........;...........;...........;...........;;;;;;;;;;0;0;;;0;632217031;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322170;2;61464014;1;1;1657152;5;49433760;1;1;1;;;1;1;;;21;7;3;21;7;3;;;;;;;;;;;;DACCDBCCBCD;AAAABADDBAB;BDCADBCDADB;BBBDDBADBAC;;;;;;;;;;1;1;;;0;632217031;;1,10901E+15;-978893;354106;196054483;1950889;1,10901E+15;-1470541;36529;167772421;20416908;;;;;;;;;;;1;1;498;4;1109010712;B;B;A;C;A;A;A;D;A;A;A;A;B;F;F;B;B;C;B;C;C;B;A;B;B;A;*;.;C;A;D;B;B;A;A;B;A;B;B;B;A;A;A;B;B;A;A;A;C;A;D;A;D;B;D;A;B;C;A;C;A;B;A;B;C;C;D;B;A;A
2023;1;11;6322170;2;61464014;1;1;1657152;5;49433761;1;0;0;;;0;0;;;13;6;1;13;6;1;;;;;;;;;;;;...........;...........;...........;...........;;;;;;;;;;0;0;;;0;632217031;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
